ssp245,HFC-4310mee,1.1516,1.3081675,0.77252246,0.49291132,0.35807908,0.33118631,0.30834587,0.29373291,0.29176814,0.2692961
ssp245,NF3,1.3581,1.3777279,0.57418382,0.51161428,0.42232137,0.37209986,0.30068397,0.21599853,0.14845292,0.13416974
ssp245,C2F6,1.57,1.557,1.5496,1.4653,1.3666,1.0957,0.9069,0.5619,0.4983,0.4686
ssp245,C3F8,0.4478,0.4441,0.442,0.4179,0.3898,0.3125,0.2587,0.1603,0.1421,0.1337
ssp245,C4F10,0.0994,0.098583573,0.098073306,0.09276653,0.086541273,0.069396304,0.057456057,0.035616632,0.031534497,0.029697536
ssp245,C5F12,0.0435,0.043167304,0.042917782,0.04058891,0.037844168,0.030358509,0.025118547,0.015553537,0.013806883,0.012975143
ssp245,C6F14,0.35,0.34715536,0.34540481,0.32669584,0.3047046,0.24431072,0.20218818,0.12527352,0.11105033,0.10448578
ssp245,C7F16,0.2338,0.2319,0.2308,0.2182,0.2035,0.1632,0.1351,0.0837,0.0742,0.0698
ssp245,C8F18,0.1014,0.1006,0.1001,0.0946,0.0883,0.0708,0.0586,0.0363,0.0322,0.0303
ssp245,CF4,10.8699,10.780201,10.728401,10.145207,9.461613,7.5863302,6.2791422,3.8900642,3.4500683,3.2441702
ssp245,c-C4F8,1.2672,1.256685,1.250717,1.1827958,1.1029386,0.88439704,0.73207159,0.45356609,0.40212783,0.37825593
ssp245,SF6,8.02,8.1357,3.391,3.0215,2.4938,2.1975,1.7759,1.2753,0.8766,0.7922
ssp245,SO2F2,2.5317,2.510762,2.4986978,2.3629001,2.2036718,1.7669655,1.4624675,0.90601599,0.80351962,0.7555617
ssp245,CCl4,47.5476,34.8954,18.7952,10.1234,5.4526,2.9369,1.5818,0.852,0.4589,0.2461
ssp245,CFC-11,43.5734,35.1105,22.7964,14.8012,9.6101,6.2396,4.0512,2.6304,1.7078,1.1067
ssp245,CFC-113,0.8742,0.411,0.0909,0.0201,0.0044,0.001,0.0002,0,0,0
ssp245,CFC-114,1.6696,0.89775727,0.2594467,0.075055824,0.021732582,0.0062733226,0.0017923779,0.0004480945,0.0002240472,0
ssp245,CFC-115,1.6714,1.3855073,0.95192085,0.65442361,0.44976238,0.30910175,0.21239756,0.14593541,0.1002207,0.068572059
ssp245,CFC-12,14.6096,6.0003,1.0122,0.1707,0.0288,0.0049,0.0008,0.0001,0,0.012
ssp245,CH2Cl2,1267.9806,1597.7938,1323.8416,1079.2184,933.1188,948.027,962.1619,987.7373,1039.5556,1024.0679
ssp245,CH3Br,133.823,133.5851,133.4496,131.9067,130.1002,125.142,121.6865,115.372,114.208,113.6644
ssp245,CH3CCl3,0,0,0,0,0,0,0,0,0,0
ssp245,CH3Cl,5404.8069,5395.4898,5390.1094,5329.5326,5258.5274,5063.7408,4927.9626,4679.8078,4634.1052,4612.7185
ssp245,CHCl3,459.6462,458.09493,457.21194,447.15291,435.37549,403.05038,380.52187,339.35474,331.76573,328.22179
ssp245,HCFC-141b,59.82,64.934393,53.992384,31.766544,18.162426,10.38426,5.9372433,3.3946516,1.9408441,1.2003525
ssp245,HCFC-142b,22.47,20.070778,11.628452,3.6001414,1.0107539,0.28377633,0.079630696,0.022401243,0.0062952398,0.020929628
ssp245,HCFC-22,358.8813,322.60083,143.31023,20.28877,1.8833129,0.17484446,0.016253147,0.0014775588,0.0001641732,0.009029526
ssp245,Halon-1202,0,0,0,0,0,0,0,0,0,0
ssp245,Halon-1211,3.2933,2.1847,0.9614,0.4231,0.1862,0.0819,0.0361,0.0159,0.007,0.008
ssp245,Halon-1301,1.3378,1.1071,0.7583,0.5193,0.3557,0.2436,0.1668,0.1143,0.0783,0.0536
ssp245,Halon-2402,0.3481,0.279,0.1793,0.1153,0.0741,0.0476,0.0306,0.0197,0.0126,0.0081
ssp245,N2O,10.9,11.3228528268,12.2087512329,12.6237673812,12.5869391754,12.2185690266,11.545719306,10.3626363233,9.5247598168,8.7323344435
ssp245,NH3,65.2797031342,67.0530515583,72.4601363412,75.3934013272,76.0312682326,75.1646291918,72.8645440398,69.9073366611,67.3841422281,65.3695769231
ssp245,NOx aviation,3.1319677706,3.7305122299,5.0375834261,5.8682008738,6.4720187632,6.9442224904,8.3728051769,9.951805504,10.9826433407,12.2794206531
ssp245,OC,34.746024228,33.4147630888,31.740978107,29.7147339577,26.8668729817,24.0893934146,21.12855895,18.1267010551,15.6948531496,14.5396656457
ssp245,Sulfur,100.7711669806,80.081106403,78.9334724967,66.5011635351,53.2989374973,46.0017565985,41.9145059358,38.50579276,33.1608727818,30.8223938974
